prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.375,0.375,0.375,0.425,0.4383561643835616,0.45454545454545453,0.7,0.5940594059405941,0.5357142857142857,0.7,0.5891472868217055,0.5357142857142857,0.825,0.7266666666666667,0.7142857142857143,0.825,0.7142857142857143,0.6111111111111112,0.825,0.7081081081081082,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,1.0,1.0,1.0,1.0,0.7413793103448276,0.4827586206896552,1.0,0.7439024390243902,0.5833333333333334,1.0,0.6857142857142857,0.4782608695652174,1.0,0.6692913385826772,0.5,1.0,0.6620689655172414,0.6111111111111112,1.0,0.6832298136645962,0.6875
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.8235294117647058,0.6774193548387096,0.5,0.8235294117647058,0.625,0.5,0.8235294117647058,0.6194690265486725,0.52,0.8235294117647058,0.633587786259542,0.7222222222222222,0.8235294117647058,0.6778523489932886,0.7222222222222222,0.8235294117647058,0.6746987951807228,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.49122807017543857,0.5,0.4827586206896552,0.5063291139240507,0.5454545454545454,1.0,0.696969696969697,0.6,1.0,0.7226890756302521,0.6,1.0,0.7246376811594203,0.631578947368421,1.0,0.7741935483870968,0.7058823529411765
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,0.34146341463414637,0.34146341463414637,0.34146341463414637,0.34146341463414637,0.4090909090909091,0.52,1.0,0.7640449438202247,0.5652173913043478,1.0,0.7314814814814815,0.5789473684210527,1.0,0.7258064516129032,0.6875,1.0,0.7571428571428572,0.6875,1.0,0.7548387096774194,0.7333333333333333
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9292035398230089,0.6363636363636364,1.0,0.8955223880597015,0.6666666666666666,1.0,0.953020134228188,0.9333333333333333,1.0,1.0,1.0
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,0.25,0.25,0.25,1.0,0.6790123456790124,0.2972972972972973,1.0,0.6548672566371682,0.34375,1.0,0.6716417910447762,0.5238095238095238,1.0,0.7207792207792207,0.55,1.0,0.82183908045977,0.55,1.0,0.8445595854922279,0.5789473684210527
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4642857142857143,0.44,0.5806451612903226,0.5789473684210527,0.55,0.5806451612903226,0.6382978723404256,0.6111111111111112,0.5806451612903226,0.6339285714285714,0.6111111111111112,0.8064516129032258,0.75,0.6875,0.8064516129032258,0.7972027972027972,0.7333333333333333
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.6153846153846154,0.6136363636363636,0.6111111111111112,0.6153846153846154,0.6290322580645161,0.6111111111111112,0.6153846153846154,0.6666666666666666,0.6875,0.6153846153846154,0.702127659574468,0.6875,0.6153846153846154,0.7454545454545455,0.6875,0.6153846153846154,0.7580645161290323,0.7857142857142857
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.45714285714285713,0.45714285714285713,0.45714285714285713,1.0,0.7846153846153846,0.5333333333333333,1.0,0.7021276595744681,0.5172413793103449,1.0,0.6639344262295082,0.5357142857142857,1.0,0.6597222222222222,0.6363636363636364,1.0,0.6687116564417178,0.7368421052631579,1.0,0.7016574585635359,0.7777777777777778
309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,0.4915254237288136,0.4915254237288136,0.4915254237288136,0.4915254237288136,0.6063829787234043,0.8,0.4915254237288136,0.6016260162601627,0.5862068965517241,0.4915254237288136,0.5986842105263158,0.5862068965517241,0.4915254237288136,0.5666666666666667,0.39285714285714285,0.4915254237288136,0.5533980582524272,0.4230769230769231,0.4915254237288136,0.5474137931034482,0.4230769230769231
