prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.20689655172413793,0.19607843137254902,0.18181818181818182,0.5862068965517241,0.3970588235294118,0.23529411764705882,0.5714285714285714,0.36904761904761907,0.23529411764705882,0.7407407407407407,0.5543478260869567,0.4,0.7407407407407407,0.5051546391752578,0.0,0.7307692307692307,0.46000000000000013,0.0
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,1.0,1.0,1.0,1.0,0.5833333333333334,0.16666666666666666,1.0,0.5714285714285714,0.23076923076923078,1.0,0.45901639344262296,0.0,1.0,0.4166666666666667,0.0,1.0,0.3717948717948718,0.0,1.0,0.37804878048780477,0.0
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.7391304347826086,0.5,0.17647058823529413,0.7391304347826086,0.39999999999999997,0.13333333333333333,0.7272727272727273,0.36764705882352944,0.14285714285714285,0.7272727272727273,0.3513513513513514,0.2857142857142857,0.7272727272727273,0.39999999999999997,0.2857142857142857,0.7272727272727273,0.36470588235294116,0.0
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0625,0.09375,0.125,0.0,0.025000000000000046,0.0,1.0,0.34782608695652173,0.0,1.0,0.36538461538461525,0.0,1.0,0.3333333333333335,0.0,1.0,0.41666666666666663,0.0
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,0.1,0.1,0.1,0.1,0.11363636363636363,0.14285714285714285,1.0,0.625,0.16666666666666666,1.0,0.546875,0.0,1.0,0.5072463768115941,0.0,1.0,0.5342465753424659,0.0,1.0,0.5000000000000001,0.0
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8431372549019608,0.2,1.0,0.72,0.2222222222222222,1.0,0.8108108108108111,0.6666666666666666,1.0,1.0,1.0
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,0.0,0.0,0.0,1.0,0.559322033898305,0.0,1.0,0.5063291139240508,0.0,1.0,0.4942528735632184,0.0,1.0,0.5376344086021505,0.0,1.0,0.6804123711340206,0.0,1.0,0.6999999999999998,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.2,0.2,0.2,0.2,0.11764705882352941,0.0,0.1875,0.17948717948717943,0.0,0.13333333333333333,0.17073170731707318,0.0,0.0,0.0,0.0,0.5384615384615384,0.17948717948717943,0.0,0.45454545454545453,0.14705882352941166,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.0,0.0,0.0,0.3333333333333333,0.22727272727272727,0.0,0.2857142857142857,0.1785714285714285,0.0,0.2857142857142857,0.1875,0.0,0.2857142857142857,0.22222222222222213,0.0,0.23076923076923078,0.28205128205128194,0.0,0.16666666666666666,0.23076923076923084,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.20833333333333334,0.20833333333333334,0.20833333333333334,1.0,0.6744186046511628,0.2631578947368421,1.0,0.5409836065573771,0.2222222222222222,1.0,0.47435897435897434,0.23529411764705882,1.0,0.449438202247191,0.2727272727272727,1.0,0.4375000000000001,0.375,1.0,0.4705882352941176,0.42857142857142855
