prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.4,0.4,0.4,0.825,0.6712328767123288,0.48484848484848486,0.825,0.5940594059405941,0.39285714285714285,0.825,0.627906976744186,0.39285714285714285,0.825,0.6266666666666667,0.5238095238095238,0.825,0.6488095238095238,0.6111111111111112,0.825,0.6702702702702703,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,1.0,1.0,1.0,1.0,0.7413793103448276,0.4827586206896552,1.0,0.6951219512195123,0.5833333333333334,1.0,0.6476190476190476,0.4782608695652174,1.0,0.6220472440944883,0.5,1.0,0.6344827586206897,0.6111111111111112,1.0,0.6583850931677019,0.6875
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.7419354838709677,0.6428571428571429,0.8235294117647058,0.6931818181818181,0.5769230769230769,0.8235294117647058,0.6371681415929203,0.44,0.8235294117647058,0.6412213740458016,0.6111111111111112,0.8235294117647058,0.6711409395973155,0.6111111111111112,0.8235294117647058,0.6686746987951807,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.4827586206896552,0.4827586206896552,0.4827586206896552,1.0,0.7543859649122807,0.5,1.0,0.708860759493671,0.5909090909090909,1.0,0.8484848484848485,0.65,1.0,0.8907563025210083,0.65,1.0,0.8695652173913043,0.6842105263157895,1.0,0.864516129032258,0.7647058823529411
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,1.0,1.0,1.0,1.0,0.8484848484848485,0.6,1.0,0.7752808988764045,0.5652173913043478,1.0,0.7407407407407407,0.5789473684210527,1.0,0.7338709677419354,0.6875,1.0,0.75,0.6875,1.0,0.767741935483871,0.7333333333333333
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.45454545454545453,0.4603174603174603,0.4666666666666667,0.9090909090909091,0.6483516483516484,0.5,0.9090909090909091,0.7168141592920354,0.6363636363636364,0.9090909090909091,0.8134328358208955,0.6666666666666666,0.9090909090909091,0.8120805369127517,0.8,1.0,0.9447852760736196,0.8571428571428571
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,0.4318181818181818,0.4318181818181818,0.4318181818181818,0.4772727272727273,0.49382716049382713,0.5135135135135135,0.4772727272727273,0.4513274336283186,0.34375,0.4772727272727273,0.48507462686567165,0.5238095238095238,0.8409090909090909,0.6623376623376622,0.55,0.8409090909090909,0.6551724137931034,0.55,0.8409090909090909,0.6735751295336788,0.5789473684210527
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.5178571428571429,0.44,0.6451612903225806,0.6447368421052632,0.55,0.6451612903225806,0.6382978723404256,0.6111111111111112,0.8064516129032258,0.7589285714285715,0.6111111111111112,0.8064516129032258,0.8046875000000001,0.6875,0.8064516129032258,0.8321678321678322,0.7333333333333333
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.46153846153846156,0.5227272727272727,0.6111111111111112,0.6923076923076923,0.6612903225806451,0.6111111111111112,0.6923076923076923,0.6666666666666666,0.6875,0.6923076923076923,0.7234042553191489,0.6875,0.6923076923076923,0.7636363636363637,0.6875,0.6923076923076923,0.8064516129032258,0.7857142857142857
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4,0.36666666666666664,0.45714285714285713,0.4468085106382979,0.3793103448275862,0.45714285714285713,0.4672131147540984,0.39285714285714285,0.8571428571428571,0.6041666666666666,0.5,0.8571428571428571,0.7055214723926381,0.5789473684210527,0.8571428571428571,0.7403314917127072,0.6111111111111112
