prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.275,0.275,0.275,0.35,0.3424657534246575,0.3333333333333333,0.825,0.5742574257425742,0.39285714285714285,0.825,0.6124031007751938,0.39285714285714285,0.825,0.6466666666666666,0.5238095238095238,1.0,0.8154761904761905,0.6111111111111112,1.0,0.891891891891892,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.5517241379310345,0.5365853658536586,0.5833333333333334,0.5517241379310345,0.5333333333333333,0.5217391304347826,0.5517241379310345,0.5511811023622047,0.5454545454545454,0.5517241379310345,0.5793103448275861,0.6666666666666666,0.5517241379310345,0.5900621118012422,0.6875
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.5,0.5,0.5,0.5,0.46774193548387094,0.42857142857142855,0.5,0.4772727272727273,0.46153846153846156,0.5,0.4690265486725664,0.44,0.8235294117647058,0.6183206106870229,0.6111111111111112,1.0,0.7718120805369129,0.6111111111111112,1.0,0.7771084337349397,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.4827586206896552,0.4827586206896552,0.4827586206896552,1.0,0.7543859649122807,0.5,1.0,0.6962025316455696,0.5454545454545454,1.0,0.7575757575757576,0.6,1.0,0.865546218487395,0.6,1.0,0.8478260869565217,0.631578947368421,1.0,0.8451612903225807,0.7058823529411765
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,0.2682926829268293,0.2682926829268293,0.2682926829268293,1.0,0.7878787878787878,0.44,1.0,0.7528089887640449,0.4782608695652174,1.0,0.7222222222222222,0.5789473684210527,1.0,0.7258064516129032,0.6875,1.0,0.7428571428571429,0.6875,1.0,0.8193548387096774,0.7333333333333333
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.9090909090909091,0.6984126984126984,0.4666666666666667,1.0,0.8461538461538463,0.5,1.0,0.8761061946902655,0.6363636363636364,1.0,0.9477611940298507,0.6666666666666666,1.0,0.993288590604027,0.9333333333333333,1.0,0.98159509202454,0.8571428571428571
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,0.25,0.25,0.25,0.8409090909090909,0.5925925925925926,0.2972972972972973,0.8409090909090909,0.5663716814159292,0.34375,0.8409090909090909,0.6343283582089553,0.5238095238095238,0.8409090909090909,0.6818181818181818,0.55,0.8409090909090909,0.6666666666666666,0.55,0.8409090909090909,0.6683937823834196,0.5789473684210527
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.5806451612903226,0.5178571428571429,0.44,1.0,0.7894736842105263,0.55,1.0,0.8297872340425532,0.6111111111111112,1.0,0.9196428571428573,0.6111111111111112,1.0,0.9218750000000001,0.6875,1.0,0.9650349650349651,0.7333333333333333
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6136363636363636,0.6111111111111112,0.6153846153846154,0.6129032258064515,0.6111111111111112,0.6153846153846154,0.6923076923076923,0.6875,0.6923076923076923,0.7659574468085106,0.6875,0.6923076923076923,0.7636363636363637,0.6875,0.6923076923076923,0.7741935483870966,0.7857142857142857
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5142857142857142,0.5076923076923077,0.5,0.8571428571428571,0.6702127659574468,0.5172413793103449,0.8571428571428571,0.6967213114754098,0.5357142857142857,0.8571428571428571,0.7222222222222222,0.6818181818181818,0.8571428571428571,0.7361963190184049,0.7894736842105263,0.8571428571428571,0.7624309392265194,0.8333333333333334
