prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.0,0.0,0.0,0.10344827586206896,0.058823529411764705,0.0,0.7586206896551724,0.3676470588235294,0.0,0.75,0.40476190476190477,0.0,0.7407407407407407,0.42391304347826086,0.0,1.0,0.6804123711340206,0.0,1.0,0.8000000000000002,0.0
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.22448979591836732,0.23076923076923078,0.2777777777777778,0.19672131147540983,0.08333333333333333,0.2777777777777778,0.20833333333333334,0.09090909090909091,0.23529411764705882,0.21794871794871795,0.14285714285714285,0.23529411764705882,0.19512195121951212,0.0
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.175,0.058823529411764705,0.2608695652173913,0.16363636363636364,0.06666666666666667,0.22727272727272727,0.11764705882352941,0.0,0.7272727272727273,0.3243243243243243,0.0,1.0,0.5750000000000002,0.0,1.0,0.5647058823529411,0.0
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.11764705882352941,0.11764705882352941,0.11764705882352941,1.0,0.5625,0.125,1.0,0.39999999999999997,0.0,1.0,0.4782608695652174,0.0,1.0,0.6923076923076924,0.0,1.0,0.631578947368421,0.0,1.0,0.6000000000000002,0.0
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,0.0,0.0,0.0,1.0,0.6818181818181818,0.0,1.0,0.6071428571428571,0.0,1.0,0.53125,0.0,1.0,0.5072463768115941,0.0,1.0,0.5068493150684932,0.0,1.0,0.631578947368421,0.0
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.8421052631578947,0.4864864864864865,0.1111111111111111,1.0,0.7200000000000002,0.125,1.0,0.7254901960784313,0.2,1.0,0.8599999999999998,0.2222222222222222,1.0,0.9729729729729734,0.6666666666666666,1.0,0.8571428571428577,0.0
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,0.0,0.0,0.0,0.7878787878787878,0.4406779661016949,0.0,0.78125,0.379746835443038,0.0,0.7741935483870968,0.4367816091954023,0.0,0.7666666666666667,0.4731182795698925,0.0,0.75,0.40206185567010305,0.0,0.75,0.3599999999999998,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.0,0.0,0.0,0.35,0.20588235294117646,0.0,1.0,0.5897435897435898,0.0,1.0,0.6097560975609756,0.0,1.0,0.7804878048780491,0.0,1.0,0.7435897435897438,0.0,1.0,0.8529411764705888,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22727272727272727,0.0,0.2857142857142857,0.1428571428571427,0.0,0.2857142857142857,0.25,0.0,0.42857142857142855,0.38888888888888895,0.0,0.38461538461538464,0.3333333333333333,0.0,0.3333333333333333,0.28205128205128194,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.2558139534883721,0.21052631578947367,0.7916666666666666,0.49180327868852464,0.2222222222222222,0.7916666666666666,0.5256410256410257,0.23529411764705882,0.7916666666666666,0.550561797752809,0.36363636363636365,0.782608695652174,0.5520833333333334,0.5,0.782608695652174,0.5784313725490197,0.5714285714285714
