model,k,metric,observed_mean,observed_std
x-ai-grok-4.1-fast,4,ratio_min,0.6057290581561443,0.10394094094836036
x-ai-grok-4.1-fast,5,ratio_max,0.7732626392875772,0.19199642311413004
x-ai-grok-4.1-fast,5,ratio_mean,0.6984533096225863,0.10899034665245315
x-ai-grok-4.1-fast,5,ratio_min,0.667027417027417,0.11036501811398419
x-ai-grok-4.1-fast,6,ratio_max,0.8242172263385953,0.17499683568525778
x-ai-grok-4.1-fast,6,ratio_mean,0.7535694503686321,0.12156600079699034
x-ai-grok-4.1-fast,6,ratio_min,0.7170347744360903,0.12467927787186137
x-ai-grok-4.1-fast,7,ratio_max,0.8565673620785617,0.1631439987121478
x-ai-grok-4.1-fast,7,ratio_mean,0.7984973161571175,0.12343706687840542
x-ai-grok-4.1-fast,7,ratio_min,0.757239814279288,0.1254215638820497
