model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
anthropic-claude-3.7-sonnet,1,ratio_max,0.6011961004513837,0.5463840953775271,0.0413100471261293,20,2500,51,0.6186450409777792,False
anthropic-claude-3.7-sonnet,1,ratio_mean,0.6011961004513837,0.5463840953775271,0.0413100471261293,20,2500,51,0.6186450409777792,False
anthropic-claude-3.7-sonnet,1,ratio_min,0.6011961004513837,0.5463840953775271,0.0413100471261293,20,2500,51,0.6186450409777792,False
anthropic-claude-3.7-sonnet,2,ratio_max,0.7198884393808218,0.6434087681108874,0.04309147997052525,20,2500,51,0.7161447791937169,True
anthropic-claude-3.7-sonnet,2,ratio_mean,0.6345944089521781,0.5974693430020143,0.030924870989852925,20,2500,51,0.6502057394513272,False
anthropic-claude-3.7-sonnet,2,ratio_min,0.5395144162639627,0.5531497553512493,0.025317980573883826,20,2500,51,0.5971338943575786,False
anthropic-claude-3.7-sonnet,3,ratio_max,0.7893157197306993,0.7082343884536156,0.04212541723665374,20,2500,51,0.7785763944336478,True
anthropic-claude-3.7-sonnet,3,ratio_mean,0.6752749774118114,0.6389583175487302,0.026056504506319522,20,2500,51,0.6844859727584344,False
anthropic-claude-3.7-sonnet,3,ratio_min,0.5609416012282342,0.5694739777277069,0.018055056151808076,20,2500,51,0.6008853555676932,False
anthropic-claude-3.7-sonnet,4,ratio_max,0.8012313041462837,0.7556759846129532,0.041114139589960866,20,2500,51,0.8234943428600613,False
anthropic-claude-3.7-sonnet,4,ratio_mean,0.7029166864569625,0.6786716414939014,0.022905483268433727,20,2500,51,0.7172750326396038,False
anthropic-claude-3.7-sonnet,4,ratio_min,0.6085823695956627,0.6140354899776955,0.014468842472189556,20,2500,51,0.6402362853711123,False
anthropic-claude-3.7-sonnet,5,ratio_max,0.844593373111801,0.793420929733549,0.03947083077964571,20,2500,51,0.8579299116545024,False
anthropic-claude-3.7-sonnet,5,ratio_mean,0.7417955768074228,0.7167582738906483,0.02057436016180835,20,2500,51,0.7511038248114692,False
anthropic-claude-3.7-sonnet,5,ratio_min,0.6709532828282827,0.6622269354256854,0.011415199063514543,20,2500,51,0.6840787337662337,False
anthropic-claude-3.7-sonnet,6,ratio_max,0.8481648016832295,0.8247930554870602,0.037590836896442166,20,2500,51,0.8878461539876911,False
anthropic-claude-3.7-sonnet,6,ratio_mean,0.7624057219657046,0.7538720932225256,0.018641724690038285,20,2500,51,0.7843406832274816,False
anthropic-claude-3.7-sonnet,6,ratio_min,0.719120638133796,0.7152370878478248,0.009459612372481566,20,2500,51,0.7327049635306215,False
anthropic-claude-3.7-sonnet,7,ratio_max,0.8877065173119018,0.8505240422345927,0.03625437397720276,20,2500,51,0.9098989050034523,False
anthropic-claude-3.7-sonnet,7,ratio_mean,0.793613701141866,0.7854270477142713,0.016992392233748675,20,2500,51,0.813540012967822,False
anthropic-claude-3.7-sonnet,7,ratio_min,0.7465854941841783,0.7487386513616244,0.007390188881275404,20,2500,51,0.761907827284085,False
deepseek-deepseek-v3.1-terminus,1,ratio_max,0.5397458268584352,0.5440866522602302,0.03926630343788677,20,2500,52,0.6119743929983076,False
deepseek-deepseek-v3.1-terminus,1,ratio_mean,0.5397458268584352,0.5440866522602302,0.03926630343788677,20,2500,52,0.6119743929983076,False
deepseek-deepseek-v3.1-terminus,1,ratio_min,0.5397458268584352,0.5440866522602302,0.03926630343788677,20,2500,52,0.6119743929983076,False
deepseek-deepseek-v3.1-terminus,2,ratio_max,0.7198515568340104,0.642361105879513,0.04229445101097016,20,2500,52,0.7145298861404228,True
deepseek-deepseek-v3.1-terminus,2,ratio_mean,0.6505697749576228,0.5971861050246793,0.030451478664042023,20,2500,52,0.6493639033525954,True
deepseek-deepseek-v3.1-terminus,2,ratio_min,0.5711081179819837,0.5538631277223466,0.025159674542694774,20,2500,52,0.5964362656593147,False
deepseek-deepseek-v3.1-terminus,3,ratio_max,0.7648881681424097,0.7066657740245753,0.042294608616265085,20,2500,52,0.7761850439306212,False
deepseek-deepseek-v3.1-terminus,3,ratio_mean,0.6654054570220975,0.6382191440040006,0.02565385486275531,20,2500,52,0.6814460176199699,False
deepseek-deepseek-v3.1-terminus,3,ratio_min,0.5700803203811322,0.5696975203115171,0.017823234085071533,20,2500,52,0.6011428961714657,False
deepseek-deepseek-v3.1-terminus,4,ratio_max,0.8346338970384052,0.7551435992640422,0.04165884107474018,20,2500,52,0.8266006593559619,True
deepseek-deepseek-v3.1-terminus,4,ratio_mean,0.7101228798065019,0.6788237818653117,0.022709118101001936,20,2500,52,0.7184814719641556,False
deepseek-deepseek-v3.1-terminus,4,ratio_min,0.6139329920467239,0.6145192201065477,0.014663632836293097,20,2500,52,0.6410781588294198,False
deepseek-deepseek-v3.1-terminus,5,ratio_max,0.8746879558827867,0.7932079139321243,0.039562006024858695,20,2500,52,0.8575345227764863,True
deepseek-deepseek-v3.1-terminus,5,ratio_mean,0.7458026326048984,0.7163788571627523,0.020018775431657403,20,2500,52,0.7494050160002556,False
deepseek-deepseek-v3.1-terminus,5,ratio_min,0.6490295815295815,0.6622439173881673,0.011585535137068533,20,2500,52,0.6831128246753246,False
deepseek-deepseek-v3.1-terminus,6,ratio_max,0.9046415367846434,0.8242228816563817,0.03819502313500811,20,2500,52,0.8887003918484203,True
deepseek-deepseek-v3.1-terminus,6,ratio_mean,0.7809488037388828,0.7530970699704816,0.01814517249915337,20,2500,52,0.782659066742675,False
deepseek-deepseek-v3.1-terminus,6,ratio_min,0.7115809555941135,0.7151865085309428,0.00939468193202549,20,2500,52,0.7322317753518411,False
deepseek-deepseek-v3.1-terminus,7,ratio_max,0.912217294360401,0.850235936834938,0.03700188440572496,20,2500,52,0.9106568112241966,True
deepseek-deepseek-v3.1-terminus,7,ratio_mean,0.8051305055830564,0.7848110438573319,0.016923685500578555,20,2500,52,0.8120511730139416,False
deepseek-deepseek-v3.1-terminus,7,ratio_min,0.748470414819099,0.7488049867305897,0.007637005850092272,20,2500,52,0.7623613292989261,False
