hypothesis,model,metric_key,metric,n,stat,value,source_file
H1,all-MiniLM-L12-v2,ratio_min@4_mean,ratio_min,4,mean,0.5880924021875918,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_min@4_mean,ratio_min,4,mean,0.5812095340978272,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_min@4_mean,ratio_min,4,mean,0.5913079818977367,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_min@4_mean,ratio_min,4,mean,0.5812095340978272,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_min@4_mean,ratio_min,4,mean,0.5820441614270198,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_min@4_mean,ratio_min,4,mean,0.5933079818977367,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_min@4_mean,ratio_min,4,mean,0.5980044104691653,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_min@4_mean,ratio_min,4,mean,0.5885302041199589,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_min@4_std,ratio_min,4,std,0.1200019746146026,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_min@4_std,ratio_min,4,std,0.1089908796843876,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_min@4_std,ratio_min,4,std,0.1174038814408406,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_min@4_std,ratio_min,4,std,0.1197283178394985,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_min@4_std,ratio_min,4,std,0.1089908796843876,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_min@4_std,ratio_min,4,std,0.1197283178394985,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_min@4_std,ratio_min,4,std,0.1114299663992215,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_min@4_std,ratio_min,4,std,0.1064045375668126,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_min@4_std,ratio_min,4,std,0.1200019746146026,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_min@4_std,ratio_min,4,std,0.1076691171091079,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_max@5_mean,ratio_max,5,mean,0.7427727306097764,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_max@5_mean,ratio_max,5,mean,0.8310174797709864,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_max@5_mean,ratio_max,5,mean,0.5976980470741083,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_max@5_mean,ratio_max,5,mean,0.6073135502791549,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_max@5_mean,ratio_max,5,mean,0.6969709098814851,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_max@5_mean,ratio_max,5,mean,0.5508027949129491,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_max@5_mean,ratio_max,5,mean,0.688862801773377,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_max@5_mean,ratio_max,5,mean,0.5521206434756102,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_max@5_mean,ratio_max,5,mean,0.9435160589659592,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_max@5_mean,ratio_max,5,mean,0.6129985482808644,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_max@5_std,ratio_max,5,std,0.1971364074289877,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_max@5_std,ratio_max,5,std,0.170760778871563,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_max@5_std,ratio_max,5,std,0.1973677016605929,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_max@5_std,ratio_max,5,std,0.2307896948253256,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_max@5_std,ratio_max,5,std,0.2171257260288414,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_max@5_std,ratio_max,5,std,0.1958008942807517,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_max@5_std,ratio_max,5,std,0.2261164056878944,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_max@5_std,ratio_max,5,std,0.2079998700615531,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_max@5_std,ratio_max,5,std,0.1053025928261026,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_max@5_std,ratio_max,5,std,0.2249562071730813,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_mean@5_mean,ratio_mean,5,mean,0.6660313723923892,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_mean@5_mean,ratio_mean,5,mean,0.6975295016442777,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_mean@5_mean,ratio_mean,5,mean,0.6212102928124237,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_mean@5_mean,ratio_mean,5,mean,0.6116576896763137,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_mean@5_mean,ratio_mean,5,mean,0.6486194267514114,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_mean@5_mean,ratio_mean,5,mean,0.5949078072390654,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_mean@5_mean,ratio_mean,5,mean,0.6273289053686385,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_mean@5_mean,ratio_mean,5,mean,0.5868977422866765,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_mean@5_mean,ratio_mean,5,mean,0.7830335871989126,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_mean@5_mean,ratio_mean,5,mean,0.6084811408979723,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_mean@5_std,ratio_mean,5,std,0.1236201395261069,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_mean@5_std,ratio_mean,5,std,0.1154633817249105,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_mean@5_std,ratio_mean,5,std,0.1252683674789567,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_mean@5_std,ratio_mean,5,std,0.1482470837879521,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_mean@5_std,ratio_mean,5,std,0.1325006304787186,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_mean@5_std,ratio_mean,5,std,0.1366475347524056,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_mean@5_std,ratio_mean,5,std,0.1304246107693678,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_mean@5_std,ratio_mean,5,std,0.119652683781248,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_mean@5_std,ratio_mean,5,std,0.1356475940907767,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_mean@5_std,ratio_mean,5,std,0.1302663034411828,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_min@5_mean,ratio_min,5,mean,0.6451587301587302,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_min@5_mean,ratio_min,5,mean,0.649585137085137,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_min@5_mean,ratio_min,5,mean,0.6482837301587302,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_min@5_mean,ratio_min,5,mean,0.6409920634920635,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_min@5_mean,ratio_min,5,mean,0.652085137085137,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_min@5_mean,ratio_min,5,mean,0.6378670634920635,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_min@5_mean,ratio_min,5,mean,0.6424125180375181,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_min@5_mean,ratio_min,5,mean,0.645537518037518,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_min@5_mean,ratio_min,5,mean,0.6552101370851371,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_min@5_mean,ratio_min,5,mean,0.648960137085137,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_min@5_std,ratio_min,5,std,0.1162299594295288,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_min@5_std,ratio_min,5,std,0.1091324801356646,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_min@5_std,ratio_min,5,std,0.1182509067820951,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_min@5_std,ratio_min,5,std,0.1219074215196506,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_min@5_std,ratio_min,5,std,0.1097136350212991,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_min@5_std,ratio_min,5,std,0.1197479621728232,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_min@5_std,ratio_min,5,std,0.1149609050009377,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_min@5_std,ratio_min,5,std,0.1170809563910392,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_min@5_std,ratio_min,5,std,0.1116484963121472,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_min@5_std,ratio_min,5,std,0.1076485832692831,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_max@6_mean,ratio_max,6,mean,0.8167946058706932,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_max@6_mean,ratio_max,6,mean,0.8310174797709864,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_max@6_mean,ratio_max,6,mean,0.6060231702268177,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_max@6_mean,ratio_max,6,mean,0.6814530554653256,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_max@6_mean,ratio_max,6,mean,0.8167946058706932,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_max@6_mean,ratio_max,6,mean,0.5763402698992114,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_max@6_mean,ratio_max,6,mean,0.6969709098814851,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_max@6_mean,ratio_max,6,mean,0.5756915296251681,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_max@6_mean,ratio_max,6,mean,1.0,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_max@6_mean,ratio_max,6,mean,0.6934082563188315,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_max@6_std,ratio_max,6,std,0.1621514210254368,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_max@6_std,ratio_max,6,std,0.170760778871563,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_max@6_std,ratio_max,6,std,0.1949503958266317,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_max@6_std,ratio_max,6,std,0.2348018084774992,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_max@6_std,ratio_max,6,std,0.1621514210254368,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_max@6_std,ratio_max,6,std,0.2109205024929875,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_max@6_std,ratio_max,6,std,0.2171257260288414,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_max@6_std,ratio_max,6,std,0.2122322525626548,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_max@6_std,ratio_max,6,std,0.0,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_max@6_std,ratio_max,6,std,0.2316231811903698,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_mean@6_mean,ratio_mean,6,mean,0.7183812216666591,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_mean@6_mean,ratio_mean,6,mean,0.71850741223705,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_mean@6_mean,ratio_mean,6,mean,0.6502606169432446,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_mean@6_mean,ratio_mean,6,mean,0.6714275956601401,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_mean@6_mean,ratio_mean,6,mean,0.7062052593765926,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_mean@6_mean,ratio_mean,6,mean,0.6365486566564238,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_mean@6_mean,ratio_mean,6,mean,0.6632003018633943,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_mean@6_mean,ratio_mean,6,mean,0.6360737608564071,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_mean@6_mean,ratio_mean,6,mean,0.8413707424983221,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_mean@6_mean,ratio_mean,6,mean,0.6644568944065863,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_mean@6_std,ratio_mean,6,std,0.1127360402346884,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_mean@6_std,ratio_mean,6,std,0.1111175753908278,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_mean@6_std,ratio_mean,6,std,0.1347013511694032,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_mean@6_std,ratio_mean,6,std,0.1501954335078893,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_mean@6_std,ratio_mean,6,std,0.1032332984183605,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,multi-qa-MiniLM-L6-cos-v1,ratio_mean@6_std,ratio_mean,6,std,0.1476244824520415,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-MiniLM-L12-v2,ratio_mean@6_std,ratio_mean,6,std,0.1380711714062651,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,paraphrase-multilingual-MiniLM,ratio_mean@6_std,ratio_mean,6,std,0.1411740479919415,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,gemini-embedding,ratio_mean@6_std,ratio_mean,6,std,0.0738555251267965,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,qwen3-embedding-8b,ratio_mean@6_std,ratio_mean,6,std,0.1380318563869946,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-mpnet-base-v2,ratio_min@6_mean,ratio_min,6,mean,0.7065152062849432,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-large,ratio_min@6_mean,ratio_min,6,mean,0.711792984062721,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L12-v2,ratio_min@6_mean,ratio_min,6,mean,0.6989671293618663,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,all-MiniLM-L6-v2,ratio_min@6_mean,ratio_min,6,mean,0.7020921293618663,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
H1,text-embedding-3-small,ratio_min@6_mean,ratio_min,6,mean,0.7144245630100894,/home/romulo/Documentos/MAI-DAI-USP/embedding_models_eval/results/experimento2_h1_topn_real_ratio/comparacao_modelos_macro.csv
