model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
openai-gpt-oss-120b,2,ratio_mean,0.6098476809757488,0.596735489457834,0.029875937255489416,20,2500,58,0.645885600562705,False
openai-gpt-oss-120b,2,ratio_min,0.5512203799699262,0.5523307050282223,0.02485997725009945,20,2500,58,0.5960601751731969,False
openai-gpt-oss-120b,3,ratio_max,0.7491934585446449,0.7078447191428492,0.041578293629139895,20,2500,58,0.7760840044830376,False
openai-gpt-oss-120b,3,ratio_mean,0.6639386944842534,0.638370038087954,0.025348070747822284,20,2500,58,0.6807952422676433,False
openai-gpt-oss-120b,3,ratio_min,0.5840082422142461,0.5687925616750367,0.017422565691779978,20,2500,58,0.5989679745291366,False
openai-gpt-oss-120b,4,ratio_max,0.7884738183647348,0.7559470022469952,0.04015264913380821,20,2500,58,0.8230020152868036,False
openai-gpt-oss-120b,4,ratio_mean,0.6962933425953415,0.6786714460567996,0.02231935968518801,20,2500,58,0.7168239138347812,False
openai-gpt-oss-120b,4,ratio_min,0.6246747557334208,0.6143155910017473,0.014333458654180647,20,2500,58,0.6403788051377592,False
openai-gpt-oss-120b,5,ratio_max,0.8103331651890185,0.793188440087016,0.039397614449632315,20,2500,58,0.8583255370472982,False
openai-gpt-oss-120b,5,ratio_mean,0.7331330272322402,0.7165903604161329,0.02067500677057202,20,2500,58,0.753398319020011,False
openai-gpt-oss-120b,5,ratio_min,0.6584424603174603,0.6622741266233766,0.011493043851379928,20,2500,58,0.6829204545454545,False
openai-gpt-oss-120b,6,ratio_max,0.8471815855660363,0.8243763898445595,0.03835658550306557,20,2500,58,0.8887945928009366,False
openai-gpt-oss-120b,6,ratio_mean,0.7774268957849397,0.7536607639077038,0.018654411734267767,20,2500,58,0.785250093780731,False
openai-gpt-oss-120b,6,ratio_min,0.7171402062849432,0.7153199420988369,0.009318691483986868,20,2500,58,0.7318629626951996,False
openai-gpt-oss-120b,7,ratio_max,0.8622789881634387,0.8498180829411652,0.036174010665350226,20,2500,58,0.910913896029191,False
openai-gpt-oss-120b,7,ratio_mean,0.8034199621681941,0.7849089912281833,0.016828724324595725,20,2500,58,0.8129244075876831,False
openai-gpt-oss-120b,7,ratio_min,0.7518419044405887,0.7487861530126222,0.007568761058741705,20,2500,58,0.7620360077229271,False
qwen-qwen-2.5-7b-instruct,1,ratio_max,0.4967260967721302,0.5441855751998377,0.0397994192204683,20,2500,59,0.6119576801663282,False
qwen-qwen-2.5-7b-instruct,1,ratio_mean,0.4967260967721302,0.5441855751998377,0.0397994192204683,20,2500,59,0.6119576801663282,False
qwen-qwen-2.5-7b-instruct,1,ratio_min,0.4967260967721302,0.5441855751998377,0.0397994192204683,20,2500,59,0.6119576801663282,False
qwen-qwen-2.5-7b-instruct,2,ratio_max,0.5864596287226924,0.6412715064383767,0.04155729012364506,20,2500,59,0.7103060139204447,False
qwen-qwen-2.5-7b-instruct,2,ratio_mean,0.568023965483189,0.5960490123805713,0.029886288976931363,20,2500,59,0.6469849463369346,False
qwen-qwen-2.5-7b-instruct,2,ratio_min,0.5514895662617986,0.5528703157879415,0.024937979239612395,20,2500,59,0.5957564090777793,False
qwen-qwen-2.5-7b-instruct,3,ratio_max,0.6758883316090624,0.7066034592561243,0.04136500498927595,20,2500,59,0.7747835555674879,False
qwen-qwen-2.5-7b-instruct,3,ratio_mean,0.6156478448301583,0.6381255058892461,0.025614335027633262,20,2500,59,0.6801908749375714,False
qwen-qwen-2.5-7b-instruct,3,ratio_min,0.5688636775135139,0.5693532644090306,0.017970489670798347,20,2500,59,0.6008093436624826,False
qwen-qwen-2.5-7b-instruct,4,ratio_max,0.7248499303260064,0.7549286449646554,0.04081056364158822,20,2500,59,0.8206979989682225,False
qwen-qwen-2.5-7b-instruct,4,ratio_mean,0.6657301973476313,0.6785207651050609,0.022776427881909228,20,2500,59,0.7169555465557179,False
qwen-qwen-2.5-7b-instruct,4,ratio_min,0.6083834471413054,0.6140626538839847,0.014682121002732985,20,2500,59,0.6400002429100876,False
qwen-qwen-2.5-7b-instruct,5,ratio_max,0.7397640484659311,0.7933632527083999,0.03913535056906735,20,2500,59,0.8594366540155033,False
qwen-qwen-2.5-7b-instruct,5,ratio_mean,0.7007547581794946,0.7167124839881455,0.020383414021755666,20,2500,59,0.7509969660338254,False
qwen-qwen-2.5-7b-instruct,5,ratio_min,0.6685723304473303,0.6622432947330447,0.011623938812172468,20,2500,59,0.6828576388888888,False
qwen-qwen-2.5-7b-instruct,6,ratio_max,0.782535183906614,0.8246926421029255,0.03793793121062757,20,2500,59,0.886979608293186,False
qwen-qwen-2.5-7b-instruct,6,ratio_mean,0.7395168688321808,0.7536137532927797,0.018515483051095905,20,2500,59,0.7847675130189252,False
qwen-qwen-2.5-7b-instruct,6,ratio_min,0.7184810182507552,0.7151714367007262,0.009310461775640065,20,2500,59,0.7317825292397662,False
qwen-qwen-2.5-7b-instruct,7,ratio_max,0.8312879351905466,0.8504225055913448,0.03635886617564108,20,2500,59,0.9102765472834171,False
qwen-qwen-2.5-7b-instruct,7,ratio_mean,0.7687706666622472,0.7852346153947034,0.017010697476911293,20,2500,59,0.8152492378185371,False
qwen-qwen-2.5-7b-instruct,7,ratio_min,0.7506517873681187,0.7487629065773408,0.007691195289015909,20,2500,59,0.7625047577229274,False
x-ai-grok-4.1-fast,1,ratio_max,0.5448551153643193,0.544445283871871,0.03996164250480486,20,2500,60,0.6152736346283112,False
x-ai-grok-4.1-fast,1,ratio_mean,0.5448551153643193,0.544445283871871,0.03996164250480486,20,2500,60,0.6152736346283112,False
x-ai-grok-4.1-fast,1,ratio_min,0.5448551153643193,0.544445283871871,0.03996164250480486,20,2500,60,0.6152736346283112,False
x-ai-grok-4.1-fast,2,ratio_max,0.5932301857200963,0.6421417543014984,0.041411850524988476,20,2500,60,0.7132616843385938,False
x-ai-grok-4.1-fast,2,ratio_mean,0.5605274907972589,0.596570959977494,0.02997817250715501,20,2500,60,0.6482610261008763,False
x-ai-grok-4.1-fast,2,ratio_min,0.5279249471744936,0.5528613137363304,0.025333632809334827,20,2500,60,0.598107193790633,False
