prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.825,0.825,0.825,0.825,0.7397260273972602,0.6363636363636364,0.825,0.6930693069306931,0.5714285714285714,0.825,0.6589147286821705,0.5357142857142857,0.825,0.64,0.5238095238095238,0.825,0.7380952380952381,0.6111111111111112,0.825,0.745945945945946,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.5517241379310345,0.5,0.4482758620689655,0.7586206896551724,0.6219512195121951,0.5416666666666666,0.7586206896551724,0.6095238095238096,0.5652173913043478,0.7586206896551724,0.6141732283464567,0.5909090909090909,1.0,0.7379310344827585,0.7222222222222222,1.0,0.7515527950310559,0.8125
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.41935483870967744,0.39285714285714285,0.7647058823529411,0.5909090909090909,0.4230769230769231,0.8235294117647058,0.7079646017699115,0.44,0.8235294117647058,0.7480916030534351,0.6111111111111112,0.8235294117647058,0.7516778523489934,0.6111111111111112,0.8235294117647058,0.7530120481927711,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.4827586206896552,0.4827586206896552,0.4827586206896552,1.0,0.7543859649122807,0.5,1.0,0.7974683544303798,0.6363636363636364,1.0,0.7777777777777778,0.7,1.0,0.7478991596638656,0.6,1.0,0.7391304347826086,0.631578947368421,1.0,0.7483870967741937,0.7058823529411765
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,0.2682926829268293,0.2682926829268293,0.2682926829268293,0.3902439024390244,0.4090909090909091,0.44,0.3902439024390244,0.42696629213483145,0.4782608695652174,0.3902439024390244,0.4722222222222222,0.5789473684210527,0.3902439024390244,0.5,0.6875,0.3902439024390244,0.5285714285714286,0.6875,0.3902439024390244,0.5483870967741935,0.7333333333333333
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.7777777777777778,0.7,0.8484848484848485,0.7032967032967032,0.5357142857142857,0.8484848484848485,0.672566371681416,0.5454545454545454,0.8484848484848485,0.7313432835820896,0.5714285714285714,0.8484848484848485,0.7516778523489934,0.8,1.0,0.8895705521472393,0.8571428571428571
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.5925925925925926,0.2972972972972973,0.8409090909090909,0.5221238938053098,0.34375,1.0,0.7686567164179104,0.5238095238095238,1.0,0.8051948051948052,0.55,1.0,0.8045977011494252,0.55,1.0,0.8911917098445596,0.5789473684210527
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.5806451612903226,0.5178571428571429,0.44,0.5806451612903226,0.618421052631579,0.55,0.5806451612903226,0.6595744680851063,0.6111111111111112,0.8064516129032258,0.7767857142857143,0.6111111111111112,0.8064516129032258,0.8046875000000001,0.6875,0.8064516129032258,0.7972027972027972,0.7333333333333333
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.5909090909090909,0.6666666666666666,0.5384615384615384,0.6129032258064515,0.6666666666666666,0.5384615384615384,0.6282051282051282,0.6875,0.6923076923076923,0.7127659574468085,0.6875,1.0,0.8454545454545455,0.6875,1.0,0.879032258064516,0.7857142857142857
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.34285714285714286,0.34285714285714286,0.34285714285714286,1.0,0.7230769230769231,0.4,1.0,0.6170212765957447,0.3793103448275862,1.0,0.5655737704918032,0.39285714285714285,1.0,0.6875,0.5,1.0,0.674846625766871,0.5789473684210527,1.0,0.6685082872928176,0.6111111111111112
