prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.27450980392156865,0.18181818181818182,0.3448275862068966,0.3088235294117647,0.23529411764705882,0.32142857142857145,0.30952380952380953,0.23529411764705882,1.0,0.5760869565217391,0.4,1.0,0.7010309278350517,0.5714285714285714,1.0,0.6900000000000001,0.6666666666666666
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.46938775510204095,0.0,1.0,0.3770491803278688,0.0,1.0,0.3611111111111111,0.0,1.0,0.3333333333333333,0.0,1.0,0.3902439024390244,0.0
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.2,0.058823529411764705,0.30434782608695654,0.23636363636363641,0.06666666666666667,0.2727272727272727,0.17647058823529413,0.0,0.7272727272727273,0.3783783783783784,0.0,0.7272727272727273,0.35000000000000014,0.0,0.7272727272727273,0.4941176470588236,0.0
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.39999999999999997,0.0,1.0,0.34782608695652173,0.0,1.0,0.30769230769230776,0.0,1.0,0.28070175438596506,0.0,1.0,0.4,0.0
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.045454545454545456,0.0,1.0,0.5714285714285715,0.0,1.0,0.546875,0.0,1.0,0.7101449275362319,0.0,1.0,0.6712328767123288,0.0,1.0,0.631578947368421,0.0
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.8421052631578947,0.4864864864864865,0.1111111111111111,1.0,0.7200000000000002,0.125,1.0,0.8431372549019608,0.2,1.0,0.72,0.2222222222222222,1.0,0.8108108108108111,0.6666666666666666,1.0,1.0,1.0
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.24242424242424243,0.1864406779661017,0.11538461538461539,0.21875,0.18987341772151894,0.14285714285714285,0.6129032258064516,0.39080459770114945,0.3,0.6,0.4301075268817204,0.3333333333333333,0.5714285714285714,0.3814432989690722,0.2222222222222222,1.0,0.65,0.25
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.7,0.7,0.7,0.7,0.6176470588235294,0.5,0.625,0.5384615384615384,0.4444444444444444,0.6,0.3902439024390244,0.0,0.5384615384615384,0.3414634146341465,0.0,0.5384615384615384,0.35897435897435914,0.0,1.0,0.735294117647059,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5454545454545454,0.7142857142857143,0.42857142857142855,0.5714285714285715,0.7142857142857143,0.42857142857142855,0.5,0.2,0.42857142857142855,0.611111111111111,0.2,0.38461538461538464,0.5128205128205128,0.0,0.3333333333333333,0.5641025641025642,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.0,0.0,0.0,0.16666666666666666,0.09302325581395349,0.0,0.7916666666666666,0.37704918032786894,0.0,0.7916666666666666,0.3974358974358974,0.0,0.7916666666666666,0.3820224719101124,0.0,0.782608695652174,0.35416666666666663,0.0,0.782608695652174,0.37254901960784315,0.0
