model,k,metric,observed_mean,observed_std
anthropic-claude-3-haiku,1,ratio_max,0.4712982075693158,0.17739304892111407
anthropic-claude-3-haiku,1,ratio_mean,0.4712982075693158,0.17739304892111407
anthropic-claude-3-haiku,1,ratio_min,0.4712982075693158,0.17739304892111407
anthropic-claude-3-haiku,2,ratio_max,0.5475531691813345,0.17075081129461642
anthropic-claude-3-haiku,2,ratio_mean,0.5209763977458397,0.1339281427063618
anthropic-claude-3-haiku,2,ratio_min,0.49928946103900734,0.11620549529282619
anthropic-claude-3-haiku,3,ratio_max,0.6033376266593403,0.21569864962471533
anthropic-claude-3-haiku,3,ratio_mean,0.5653301099576337,0.13026970458449608
anthropic-claude-3-haiku,3,ratio_min,0.5261801124019769,0.08773793454887122
anthropic-claude-3-haiku,4,ratio_max,0.7455189114920585,0.2572624619238438
anthropic-claude-3-haiku,4,ratio_mean,0.6520296443054245,0.13514024252137233
anthropic-claude-3-haiku,4,ratio_min,0.5879515291717188,0.09593601902213221
anthropic-claude-3-haiku,5,ratio_max,0.7580580964450366,0.2512809740990247
anthropic-claude-3-haiku,5,ratio_mean,0.683052429184617,0.13381108315967197
anthropic-claude-3-haiku,5,ratio_min,0.641795634920635,0.1126970204732095
anthropic-claude-3-haiku,6,ratio_max,0.7777639787979778,0.24945516671081497
anthropic-claude-3-haiku,6,ratio_mean,0.7227660492953047,0.14507048740211542
anthropic-claude-3-haiku,6,ratio_min,0.698404826167984,0.12799735727509504
anthropic-claude-3-haiku,7,ratio_max,0.8273976639587133,0.21728457851208494
anthropic-claude-3-haiku,7,ratio_mean,0.7661288751570261,0.13856566529316752
anthropic-claude-3-haiku,7,ratio_min,0.7359254801785762,0.13493531452906482
