prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.43137254901960786,0.0,0.7586206896551724,0.47058823529411775,0.0,0.75,0.39285714285714285,0.0,0.7407407407407407,0.33695652173913054,0.0,0.7407407407407407,0.34020618556701027,0.0,0.7307692307692307,0.3400000000000001,0.0
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.06122448979591837,0.0,1.0,0.3442622950819672,0.0,1.0,0.3194444444444445,0.0,1.0,0.2948717948717949,0.0,1.0,0.32926829268292673,0.0
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.15,0.17647058823529413,0.17391304347826086,0.18181818181818185,0.2,0.18181818181818182,0.20588235294117646,0.21428571428571427,0.18181818181818182,0.17567567567567566,0.0,0.7272727272727273,0.36249999999999993,0.0,0.7272727272727273,0.39999999999999986,0.0
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0625,0.09375,0.125,0.0,0.025000000000000046,0.0,1.0,0.34782608695652173,0.0,1.0,0.4230769230769231,0.0,1.0,0.49122807017543874,0.0,1.0,0.5166666666666667,0.0
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05357142857142857,0.0,0.1,0.09375,0.0,1.0,0.5217391304347825,0.0,1.0,0.547945205479452,0.0,1.0,0.5789473684210528,0.0
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.05263157894736842,0.08108108108108109,0.1111111111111111,0.0,0.0,0.0,0.75,0.17647058823529413,0.0,0.7272727272727273,0.18000000000000008,0.0,0.4,0.24324324324324334,0.0,0.0,0.0,0.0
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,0.7878787878787878,0.7878787878787878,0.7878787878787878,0.7878787878787878,0.576271186440678,0.3076923076923077,0.78125,0.4303797468354431,0.047619047619047616,0.7741935483870968,0.45977011494252873,0.1,0.7666666666666667,0.45161290322580655,0.1111111111111111,0.75,0.4845360824742269,0.1111111111111111,0.75,0.6299999999999999,0.125
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.35,0.35,0.35,0.35,0.20588235294117646,0.0,0.1875,0.25641025641025633,0.0,0.13333333333333333,0.21951219512195122,0.0,0.15384615384615385,0.26829268292682923,0.0,0.5384615384615384,0.4615384615384614,0.0,1.0,0.8529411764705888,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.2727272727272727,0.14285714285714285,0.2857142857142857,0.1785714285714285,0.0,0.42857142857142855,0.34375,0.0,0.42857142857142855,0.27777777777777773,0.0,0.38461538461538464,0.23076923076923084,0.0,0.3333333333333333,0.28205128205128194,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.2558139534883721,0.21052631578947367,0.3333333333333333,0.31147540983606553,0.2222222222222222,0.7916666666666666,0.48717948717948717,0.23529411764705882,0.7916666666666666,0.47191011235955044,0.36363636363636365,0.782608695652174,0.42708333333333337,0.0,0.782608695652174,0.44117647058823534,0.0
309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,0.0,0.0,0.0,0.375,0.25,0.0,0.375,0.22222222222222227,0.0,0.375,0.32407407407407407,0.0,0.375,0.42400000000000004,0.0,0.375,0.5,0.0,1.0,0.7612903225806451,0.0
309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.375,0.15789473684210528,0.0,0.5,0.3181818181818182,0.0,0.5,0.29166666666666663,0.0,0.4666666666666667,0.3333333333333334,0.0,0.42857142857142855,0.35849056603773577,0.0
309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.17647058823529413,0.0,0.3157894736842105,0.17777777777777773,0.0,0.5263157894736842,0.32727272727272727,0.0,0.5263157894736842,0.3384615384615385,0.0,0.5,0.3013698630136987,0.0,0.7777777777777778,0.45569620253164533,0.0
309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,0.3,0.3,0.3,0.3,0.16666666666666666,0.0,0.6,0.36000000000000004,0.0,0.6,0.3870967741935484,0.0,0.6,0.3428571428571429,0.0,0.5555555555555556,0.2972972972972974,0.0,0.6666666666666666,0.4358974358974356,0.0
309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,1.0,1.0,1.0,1.0,0.9393939393939394,0.75,1.0,0.9743589743589745,0.8571428571428571,1.0,0.8636363636363636,0.16666666666666666,1.0,0.7755102040816327,0.16666666666666666,1.0,0.7307692307692308,0.25,1.0,0.7592592592592596,0.3333333333333333
316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.5,0.1111111111111111,0.875,0.3199999999999999,0.0,1.0,0.48,0.0,1.0,0.4800000000000001,0.0,1.0,0.2222222222222225,0.0,1.0,0.0,1.0
