model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
anthropic-claude-3-haiku,1,ratio_max,0.1634315723790766,0.28497344902428295,0.06475067859824593,20,2500,42,0.39100796699152696,False
anthropic-claude-3-haiku,1,ratio_mean,0.1634315723790766,0.28497344902428295,0.06475067859824593,20,2500,42,0.39100796699152696,False
anthropic-claude-3-haiku,1,ratio_min,0.1634315723790766,0.28497344902428295,0.06475067859824593,20,2500,42,0.39100796699152696,False
anthropic-claude-3-haiku,2,ratio_max,0.27696423424765176,0.4374293311418681,0.067291291393461,20,2500,42,0.5486768603188437,False
anthropic-claude-3-haiku,2,ratio_mean,0.18901126136632554,0.32138530006809835,0.051133293682420596,20,2500,42,0.40644367191468667,False
anthropic-claude-3-haiku,2,ratio_min,0.0689515957898311,0.17595343756707688,0.04778520722371502,20,2500,42,0.25860437626314164,False
anthropic-claude-3-haiku,3,ratio_max,0.3572915962131716,0.5320114241765396,0.06677446440306244,20,2500,42,0.6408919712684383,False
anthropic-claude-3-haiku,3,ratio_mean,0.21086131330323,0.3488187268059661,0.04610506438550927,20,2500,42,0.4264336749589094,False
anthropic-claude-3-haiku,3,ratio_min,0.024542483660130718,0.12191151673163436,0.038724331373673565,20,2500,42,0.19167178817914107,False
anthropic-claude-3-haiku,4,ratio_max,0.5851182437398481,0.6032097803765278,0.06731099416775416,20,2500,42,0.7125384393596403,False
anthropic-claude-3-haiku,4,ratio_mean,0.3140444254071178,0.3776174795421223,0.0445573026318187,20,2500,42,0.4515646292887829,False
anthropic-claude-3-haiku,4,ratio_min,0.025256769374416434,0.10110850746965452,0.037133461103392384,20,2500,42,0.16706635154061625,False
anthropic-claude-3-haiku,5,ratio_max,0.5804779467608415,0.6626360517299464,0.06636392055083298,20,2500,42,0.7707199698449698,False
anthropic-claude-3-haiku,5,ratio_mean,0.31235467443625775,0.40703769958069463,0.045009464029333646,20,2500,42,0.4815366865760936,False
anthropic-claude-3-haiku,5,ratio_min,0.017941176470588235,0.08395278711484594,0.034541575856105976,20,2500,42,0.14745077349121458,False
anthropic-claude-3-haiku,6,ratio_max,0.6388643423569894,0.7077847514982086,0.06382677466922265,20,2500,42,0.811955976843205,False
anthropic-claude-3-haiku,6,ratio_mean,0.38649045770115026,0.45576631701122794,0.042574212504290145,20,2500,42,0.5262530303123912,False
anthropic-claude-3-haiku,6,ratio_min,0.060476190476190475,0.11934896031746034,0.03133186143979418,20,2500,42,0.17684623015873013,False
anthropic-claude-3-haiku,7,ratio_max,0.7178274870554281,0.7492403534065468,0.0620804831632335,20,2500,42,0.8485049434995582,False
anthropic-claude-3-haiku,7,ratio_mean,0.4331621809069152,0.4809938408040238,0.045958840875039125,20,2500,42,0.5577145208885205,False
anthropic-claude-3-haiku,7,ratio_min,0.10833333333333335,0.15735735714285715,0.029345953942432976,20,2500,42,0.21167261904761903,False
deepseek-deepseek-v3.1-terminus,1,ratio_max,0.22105837144821366,0.2838619905574323,0.06556971754592378,20,2500,43,0.3947924287308937,False
deepseek-deepseek-v3.1-terminus,1,ratio_mean,0.22105837144821366,0.2838619905574323,0.06556971754592378,20,2500,43,0.3947924287308937,False
deepseek-deepseek-v3.1-terminus,1,ratio_min,0.22105837144821366,0.2838619905574323,0.06556971754592378,20,2500,43,0.3947924287308937,False
deepseek-deepseek-v3.1-terminus,2,ratio_max,0.4549102674539923,0.43871127540059424,0.07002513249548459,20,2500,43,0.556118302202567,False
deepseek-deepseek-v3.1-terminus,2,ratio_mean,0.33907368734721705,0.32226735358580777,0.053374009369663286,20,2500,43,0.41093335482415405,False
deepseek-deepseek-v3.1-terminus,2,ratio_min,0.1816080475252302,0.17620434076372543,0.04916403713314519,20,2500,43,0.2615650467093965,False
deepseek-deepseek-v3.1-terminus,3,ratio_max,0.6511337212033081,0.5315754245998867,0.0700638892987252,20,2500,43,0.6462909247717933,True
