prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.3448275862068966,0.21568627450980393,0.045454545454545456,0.3448275862068966,0.22058823529411767,0.058823529411764705,0.32142857142857145,0.25,0.058823529411764705,1.0,0.5217391304347826,0.1,1.0,0.6494845360824743,0.14285714285714285,1.0,0.77,0.16666666666666666
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.5833333333333334,0.16666666666666666,1.0,0.46938775510204095,0.15384615384615385,1.0,0.45901639344262296,0.16666666666666666,1.0,0.48611111111111116,0.18181818181818182,1.0,0.4487179487179487,0.14285714285714285,1.0,0.5487804878048781,0.2
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.55,0.29411764705882354,0.7391304347826086,0.41818181818181827,0.06666666666666667,0.7272727272727273,0.4264705882352941,0.07142857142857142,0.7272727272727273,0.4054054054054053,0.14285714285714285,0.7272727272727273,0.43749999999999994,0.14285714285714285,0.7272727272727273,0.41176470588235303,0.16666666666666666
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0625,0.09375,0.125,0.0,0.07500000000000001,0.2,0.0,0.021739130434782608,0.0,1.0,0.30769230769230776,0.0,1.0,0.3859649122807019,0.0,1.0,0.3666666666666668,0.0
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,0.7272727272727273,0.14285714285714285,1.0,0.8214285714285713,0.16666666666666666,1.0,0.71875,0.0,1.0,0.681159420289855,0.0,1.0,0.6849315068493151,0.0,1.0,0.7105263157894737,0.0
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.8421052631578947,0.4864864864864865,0.1111111111111111,0.8333333333333334,0.36000000000000015,0.125,0.75,0.17647058823529413,0.0,0.7272727272727273,0.18000000000000008,0.0,0.4,0.24324324324324334,0.0,1.0,0.5714285714285717,0.0
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,1.0,1.0,1.0,1.0,0.6949152542372882,0.3076923076923077,1.0,0.569620253164557,0.23809523809523808,1.0,0.4942528735632184,0.0,1.0,0.5268817204301075,0.0,1.0,0.5360824742268042,0.0,1.0,0.5699999999999998,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.7,0.7,0.7,0.7,0.5294117647058824,0.2857142857142857,0.625,0.358974358974359,0.0,0.6,0.3902439024390244,0.0,0.5384615384615384,0.21951219512195133,0.0,0.5384615384615384,0.23076923076923056,0.0,0.45454545454545453,0.2647058823529414,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.0,0.0,0.0,0.06666666666666667,0.045454545454545456,0.0,0.2857142857142857,0.1785714285714285,0.0,0.42857142857142855,0.34375,0.0,1.0,0.6944444444444446,0.0,1.0,0.7179487179487181,0.0,1.0,0.6666666666666666,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09302325581395349,0.0,0.20833333333333334,0.14754098360655737,0.0,0.20833333333333334,0.11538461538461539,0.0,0.20833333333333334,0.14606741573033705,0.0,0.782608695652174,0.32291666666666663,0.0,0.782608695652174,0.37254901960784315,0.0
