model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
anthropic-claude-3.7-sonnet,1,ratio_max,0.2931011091511727,0.28316159141861025,0.06468408596075588,20,2500,48,0.394306503410756,False
anthropic-claude-3.7-sonnet,1,ratio_mean,0.2931011091511727,0.28316159141861025,0.06468408596075588,20,2500,48,0.394306503410756,False
anthropic-claude-3.7-sonnet,1,ratio_min,0.2931011091511727,0.28316159141861025,0.06468408596075588,20,2500,48,0.394306503410756,False
anthropic-claude-3.7-sonnet,2,ratio_max,0.39573393352879266,0.43728776230604227,0.06645322169273003,20,2500,48,0.5489313868320738,False
anthropic-claude-3.7-sonnet,2,ratio_mean,0.2891716071759228,0.3205621019526471,0.05085533161518244,20,2500,48,0.4080677824232287,False
anthropic-claude-3.7-sonnet,2,ratio_min,0.15487616958205191,0.1742823567034101,0.04904400795472386,20,2500,48,0.25935645370281596,False
anthropic-claude-3.7-sonnet,3,ratio_max,0.5525669108584805,0.5304610905397865,0.06600527425835456,20,2500,48,0.6380697068837136,False
anthropic-claude-3.7-sonnet,3,ratio_mean,0.3348698802602069,0.34827101234479196,0.04577353672628458,20,2500,48,0.42557537229948805,False
anthropic-claude-3.7-sonnet,3,ratio_min,0.12935592185592187,0.1223769179382709,0.03794943598696442,20,2500,48,0.18732619729127067,False
anthropic-claude-3.7-sonnet,4,ratio_max,0.5905920501400128,0.5995793760899071,0.06695996586776515,20,2500,48,0.7070680887978743,False
anthropic-claude-3.7-sonnet,4,ratio_mean,0.35766958877240496,0.37576249357032454,0.045108728196344317,20,2500,48,0.45004665861715454,False
anthropic-claude-3.7-sonnet,4,ratio_min,0.0650595238095238,0.10155222502334266,0.03708801382936916,20,2500,48,0.16875367647058823,False
anthropic-claude-3.7-sonnet,5,ratio_max,0.6596251287698657,0.6591215792336319,0.06531647378541786,20,2500,48,0.7667112256651729,False
anthropic-claude-3.7-sonnet,5,ratio_mean,0.41447466167948244,0.40483384405233774,0.045513625397455855,20,2500,48,0.4790195522726957,False
anthropic-claude-3.7-sonnet,5,ratio_min,0.11069444444444443,0.08447617146252441,0.03474079321382326,20,2500,48,0.148713474025974,False
