model,k,metric,observed_mean,observed_std
x-ai-grok-4.1-fast,4,ratio_min,0.05962184873949579,0.1024652558208302
x-ai-grok-4.1-fast,5,ratio_max,0.6104282510861457,0.3231267536138102
x-ai-grok-4.1-fast,5,ratio_mean,0.35267517304807516,0.17726740882963982
x-ai-grok-4.1-fast,5,ratio_min,0.04207070707070707,0.09650633300195934
x-ai-grok-4.1-fast,6,ratio_max,0.6792278836300575,0.26903470688841663
x-ai-grok-4.1-fast,6,ratio_mean,0.413632157890879,0.19947154801143627
x-ai-grok-4.1-fast,6,ratio_min,0.08055555555555556,0.23028149003420065
x-ai-grok-4.1-fast,7,ratio_max,0.758940902093076,0.30221332212920476
x-ai-grok-4.1-fast,7,ratio_mean,0.4702998889815679,0.2518190354146192
x-ai-grok-4.1-fast,7,ratio_min,0.13541666666666666,0.30970976556913554
