model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
all-MiniLM-L12-v2,3,ratio_min,0.09885387488328665,0.12086505668840965,0.037858643836272445,20,2500,44,0.1851909524299229,False
all-MiniLM-L12-v2,4,ratio_max,0.6013672790848088,0.5999558898553813,0.06863009985605584,20,2500,44,0.7113767232873238,False
all-MiniLM-L12-v2,4,ratio_mean,0.39678137213963094,0.375246666782851,0.04448566028029897,20,2500,44,0.4499853895036997,False
all-MiniLM-L12-v2,4,ratio_min,0.06579831932773109,0.09898440522875816,0.03622863641645475,20,2500,44,0.1654968487394958,False
all-MiniLM-L12-v2,5,ratio_max,0.7000017270740955,0.6589485979201111,0.06621213394800686,20,2500,44,0.7680575460114933,False
all-MiniLM-L12-v2,5,ratio_mean,0.42420373506928505,0.4041142467436453,0.045588579739751,20,2500,44,0.47836702200494124,False
all-MiniLM-L12-v2,5,ratio_min,0.061132756132756136,0.08264223083778965,0.034388428077317124,20,2500,44,0.1445477994227994,False
all-MiniLM-L12-v2,6,ratio_max,0.7533023990904425,0.7072747651557351,0.06416146465339512,20,2500,44,0.8142041680365881,False
all-MiniLM-L12-v2,6,ratio_mean,0.4782794238523428,0.45475811109905145,0.04374563925896932,20,2500,44,0.5275248674092704,False
all-MiniLM-L12-v2,6,ratio_min,0.1329761904761905,0.11827826984126984,0.03235010590575375,20,2500,44,0.1767896825396825,False
all-MiniLM-L12-v2,7,ratio_max,0.8425901483781919,0.7503252643742647,0.06122230672654804,20,2500,44,0.8484449404761905,False
all-MiniLM-L12-v2,7,ratio_mean,0.5525968097514544,0.48059399519096285,0.046583944045886255,20,2500,44,0.5568332222276047,False
all-MiniLM-L12-v2,7,ratio_min,0.19166666666666668,0.1565667380952381,0.03008307780379253,20,2500,44,0.21375000000000002,False
all-MiniLM-L6-v2,1,ratio_max,0.3888064100798434,0.28588411325571716,0.06562889497705139,20,2500,45,0.39813542552023873,False
all-MiniLM-L6-v2,1,ratio_mean,0.3888064100798434,0.28588411325571716,0.06562889497705139,20,2500,45,0.39813542552023873,False
all-MiniLM-L6-v2,1,ratio_min,0.3888064100798434,0.28588411325571716,0.06562889497705139,20,2500,45,0.39813542552023873,False
all-MiniLM-L6-v2,2,ratio_max,0.46733948883384696,0.4393773014811858,0.06898641229730103,20,2500,45,0.5544583883809974,False
all-MiniLM-L6-v2,2,ratio_mean,0.30073511248079116,0.321799644232575,0.052464346066196876,20,2500,45,0.4110436284501139,False
all-MiniLM-L6-v2,2,ratio_min,0.09889760458839407,0.17488345873192854,0.04821741428985847,20,2500,45,0.2611041164180676,False
all-MiniLM-L6-v2,3,ratio_max,0.5132692002995995,0.5329613440089166,0.06695877506839688,20,2500,45,0.6447679326259488,False
all-MiniLM-L6-v2,3,ratio_mean,0.3137551287735314,0.34983427001054374,0.04612655608667179,20,2500,45,0.4270780308661907,False
all-MiniLM-L6-v2,3,ratio_min,0.09649496336996337,0.12272297765796294,0.038262878954993265,20,2500,45,0.19211611978707563,False
all-MiniLM-L6-v2,4,ratio_max,0.597118198722613,0.6025740754586857,0.06842775214748527,20,2500,45,0.7166788978035263,False
all-MiniLM-L6-v2,4,ratio_mean,0.3400463285221297,0.3778096928943069,0.04494542176745254,20,2500,45,0.45314126984149633,False
all-MiniLM-L6-v2,4,ratio_min,0.1278221288515406,0.10067032352941176,0.03638804684762156,20,2500,45,0.1670378151260504,False
all-MiniLM-L6-v2,5,ratio_max,0.7060088376535745,0.660286090147669,0.06710942882207335,20,2500,45,0.7692904720766561,False
all-MiniLM-L6-v2,5,ratio_mean,0.40797734465583896,0.4058273127384508,0.045730849604497234,20,2500,45,0.48098814940768864,False
all-MiniLM-L6-v2,5,ratio_min,0.07579545454545454,0.08500095454545453,0.03434910878545076,20,2500,45,0.14679365079365075,False
all-MiniLM-L6-v2,6,ratio_max,0.7183393952790504,0.7085055163863837,0.06438743703229102,20,2500,45,0.8126158720125174,False
all-MiniLM-L6-v2,6,ratio_mean,0.4558005618460079,0.4557416223382654,0.043716120883620306,20,2500,45,0.5281549289765781,False
all-MiniLM-L6-v2,6,ratio_min,0.14839285714285713,0.11984476984126984,0.03187955268064112,20,2500,45,0.17843948412698404,False
all-MiniLM-L6-v2,7,ratio_max,0.7953935910832463,0.7493641904824164,0.06209338298599365,20,2500,45,0.8512662427319474,False
all-MiniLM-L6-v2,7,ratio_mean,0.5121070729485647,0.4807009419703103,0.047286192778724825,20,2500,45,0.5593606788317514,False
all-MiniLM-L6-v2,7,ratio_min,0.20630952380952383,0.15708011904761904,0.029025089439135166,20,2500,45,0.21047916666666666,False
text-embedding-3-small,1,ratio_max,0.3070236873416253,0.2852396966043816,0.06447705203699776,20,2500,46,0.3923074082930505,False
text-embedding-3-small,1,ratio_mean,0.3070236873416253,0.2852396966043816,0.06447705203699776,20,2500,46,0.3923074082930505,False
text-embedding-3-small,1,ratio_min,0.3070236873416253,0.2852396966043816,0.06447705203699776,20,2500,46,0.3923074082930505,False
text-embedding-3-small,2,ratio_max,0.4362205274811899,0.4388846637007026,0.06743842938370573,20,2500,46,0.5527333198767157,False
text-embedding-3-small,2,ratio_mean,0.29794901223245546,0.3216360624268395,0.0516663647927994,20,2500,46,0.40954951428926734,False
text-embedding-3-small,2,ratio_min,0.12914157329598505,0.17456029679556767,0.049148192769382364,20,2500,46,0.2607031032048447,False
text-embedding-3-small,3,ratio_max,0.5851318400167085,0.5316347017979106,0.068115465257424,20,2500,46,0.6411926990373861,False
text-embedding-3-small,3,ratio_mean,0.35626431209868803,0.3494328615631498,0.04698414952032864,20,2500,46,0.42700000770393876,False
text-embedding-3-small,3,ratio_min,0.05378156565656565,0.12243147434428317,0.03874058563328633,20,2500,46,0.19094169576338693,False
text-embedding-3-small,4,ratio_max,0.7353857425822621,0.6007205914058117,0.06925625878765183,20,2500,46,0.7135775157744068,True
text-embedding-3-small,4,ratio_mean,0.43076721632525705,0.37670545610655115,0.045660455490995205,20,2500,46,0.45364525817436624,False
text-embedding-3-small,4,ratio_min,0.07069444444444443,0.10094827170868348,0.0363805255190032,20,2500,46,0.1662551937441643,False
text-embedding-3-small,5,ratio_max,0.774933640920483,0.6603329033271796,0.06753380882248193,20,2500,46,0.7696063489994412,True
text-embedding-3-small,5,ratio_mean,0.47557315354965296,0.4061679836490871,0.04596739107252833,20,2500,46,0.48401314551420843,False
text-embedding-3-small,5,ratio_min,0.0950595238095238,0.08448354422375011,0.03489252393443548,20,2500,46,0.14786873992021052,False
text-embedding-3-small,6,ratio_max,0.8317029247613956,0.7073972000572504,0.06528658289065735,20,2500,46,0.8137431980867853,True
text-embedding-3-small,6,ratio_mean,0.5319978310727188,0.4554723059166434,0.04338194947166638,20,2500,46,0.5295305415194977,True
