model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
deepseek-deepseek-v3.1-terminus,1,ratio_max,0.5835470668764711,0.5463071228132856,0.039820296690728015,20,2500,53,0.6147305111542236,False
deepseek-deepseek-v3.1-terminus,1,ratio_mean,0.5835470668764711,0.5463071228132856,0.039820296690728015,20,2500,53,0.6147305111542236,False
deepseek-deepseek-v3.1-terminus,1,ratio_min,0.5835470668764711,0.5463071228132856,0.039820296690728015,20,2500,53,0.6147305111542236,False
deepseek-deepseek-v3.1-terminus,2,ratio_max,0.642676776443812,0.6428126278360471,0.04291837665218427,20,2500,53,0.7170491698369612,False
deepseek-deepseek-v3.1-terminus,2,ratio_mean,0.6059363304710537,0.596701296911296,0.031192139116147214,20,2500,53,0.6501523442363113,False
deepseek-deepseek-v3.1-terminus,2,ratio_min,0.5703121111297156,0.5522912387290697,0.02589919001224552,20,2500,53,0.5975493380419876,False
deepseek-deepseek-v3.1-terminus,3,ratio_max,0.685509592661186,0.7088273415358867,0.04230884766591226,20,2500,53,0.7803599958666751,False
deepseek-deepseek-v3.1-terminus,3,ratio_mean,0.6447697400980815,0.6388239203764545,0.025950239679677897,20,2500,53,0.6838385001204069,False
deepseek-deepseek-v3.1-terminus,3,ratio_min,0.586889617871257,0.5690560951144497,0.017685576695632654,20,2500,53,0.6006613716712919,False
deepseek-deepseek-v3.1-terminus,4,ratio_max,0.7988866359361269,0.7560410738952956,0.04111656051915202,20,2500,53,0.8255562433328333,False
deepseek-deepseek-v3.1-terminus,4,ratio_mean,0.7148347581173163,0.6787423631783458,0.022712269195100103,20,2500,53,0.7165978340427478,False
deepseek-deepseek-v3.1-terminus,4,ratio_min,0.6345485531705419,0.6137005294846928,0.014446289683317017,20,2500,53,0.6404615594594462,False
deepseek-deepseek-v3.1-terminus,5,ratio_max,0.836673992257966,0.7941679801018858,0.03942877751266102,20,2500,53,0.8607240319462863,False
