model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
google-gemini-3.1-pro-preview,3,ratio_mean,0.6927822727850632,0.638960123351962,0.025325370113254708,20,2500,44,0.683154509051916,True
google-gemini-3.1-pro-preview,3,ratio_min,0.5866383217667197,0.5696023030357401,0.01758377411380714,20,2500,44,0.5996663920897712,False
google-gemini-3.1-pro-preview,4,ratio_max,0.7978059783269762,0.7550934418180743,0.04070009321707542,20,2500,44,0.8227645494745149,False
google-gemini-3.1-pro-preview,4,ratio_mean,0.7029232064576285,0.6785736649713159,0.022422910207510645,20,2500,44,0.7177380354824598,False
google-gemini-3.1-pro-preview,4,ratio_min,0.6279348540677123,0.6141125945967529,0.014513598702136886,20,2500,44,0.6403491167465937,False
google-gemini-3.1-pro-preview,5,ratio_max,0.8480239057959592,0.79327977326073,0.03945671705065863,20,2500,44,0.8580736640961285,False
google-gemini-3.1-pro-preview,5,ratio_mean,0.7500504732489832,0.7165629502712911,0.020257434289927323,20,2500,44,0.7501389420560771,False
google-gemini-3.1-pro-preview,5,ratio_min,0.6705492424242424,0.6623494170274171,0.011577846042125129,20,2500,44,0.6835280934343434,False
google-gemini-3.1-pro-preview,6,ratio_max,0.8704376988994074,0.8245572471942713,0.0378058351542839,20,2500,44,0.8871747832948084,False
google-gemini-3.1-pro-preview,6,ratio_mean,0.7773443913412696,0.7535825246030404,0.018396264614566823,20,2500,44,0.7841162360096684,False
google-gemini-3.1-pro-preview,6,ratio_min,0.7363136205899365,0.7152120848113875,0.009551440440899568,20,2500,44,0.7322348559700534,True
google-gemini-3.1-pro-preview,7,ratio_max,0.901056711427042,0.8501723976887561,0.03545880328366307,20,2500,44,0.9093606014057805,False
google-gemini-3.1-pro-preview,7,ratio_mean,0.8069966983956413,0.7849108438690516,0.016280346989287917,20,2500,44,0.81295517517499,False
google-gemini-3.1-pro-preview,7,ratio_min,0.7536755231782323,0.748989524888768,0.0076622535920054125,20,2500,44,0.7631511147306426,False
openai-gpt-oss-120b,1,ratio_max,0.5593093734006459,0.5445264929696878,0.039994867236658516,20,2500,45,0.6130887065300685,False
openai-gpt-oss-120b,1,ratio_mean,0.5593093734006459,0.5445264929696878,0.039994867236658516,20,2500,45,0.6130887065300685,False
openai-gpt-oss-120b,1,ratio_min,0.5593093734006459,0.5445264929696878,0.039994867236658516,20,2500,45,0.6130887065300685,False
openai-gpt-oss-120b,2,ratio_max,0.6755178223030609,0.6422791813556783,0.04118192691591241,20,2500,45,0.7105357600784298,False
openai-gpt-oss-120b,2,ratio_mean,0.6110629116500533,0.5963718808733487,0.029624215408687128,20,2500,45,0.6461497477218845,False
openai-gpt-oss-120b,2,ratio_min,0.542516828127536,0.5521334315407336,0.02456227269160022,20,2500,45,0.5954168337083038,False
openai-gpt-oss-120b,3,ratio_max,0.7387240741093877,0.7072298599810438,0.04025859949599431,20,2500,45,0.7735819774789053,False
openai-gpt-oss-120b,3,ratio_mean,0.6480740615160194,0.6381733444624282,0.02482934575535227,20,2500,45,0.6801326256467071,False
openai-gpt-oss-120b,3,ratio_min,0.5804613975550958,0.5691726758486764,0.017850593677893895,20,2500,45,0.6011826121345436,False
openai-gpt-oss-120b,4,ratio_max,0.7645981999835135,0.7550698056116307,0.039783621693697396,20,2500,45,0.8222553734822826,False
openai-gpt-oss-120b,4,ratio_mean,0.6702867457195498,0.6783783644238751,0.022109296978033696,20,2500,45,0.7160020157302096,False
openai-gpt-oss-120b,4,ratio_min,0.6215506235639167,0.6139560850073084,0.014405737334404208,20,2500,45,0.6401987838062745,False
openai-gpt-oss-120b,5,ratio_max,0.7976986627391487,0.7939610459792983,0.039255156232248595,20,2500,45,0.8589952878591158,False
openai-gpt-oss-120b,5,ratio_mean,0.7109393161354081,0.7165831022458383,0.02013165439691727,20,2500,45,0.7502248833248127,False
openai-gpt-oss-120b,5,ratio_min,0.6737202380952381,0.6623151028138529,0.011357180078037401,20,2500,45,0.6832748015873015,False
openai-gpt-oss-120b,6,ratio_max,0.820604068144554,0.8248863491563075,0.03770521331337847,20,2500,45,0.8862201717798889,False
openai-gpt-oss-120b,6,ratio_mean,0.7481664800504658,0.7533897744343887,0.018105580553894874,20,2500,45,0.7839825366477621,False
openai-gpt-oss-120b,6,ratio_min,0.7291060182507552,0.7150601436122358,0.009175138631171774,20,2500,45,0.731884527022685,False
openai-gpt-oss-120b,7,ratio_max,0.8572918368975403,0.8504144145349266,0.03605279815478929,20,2500,45,0.9097556211167112,False
openai-gpt-oss-120b,7,ratio_mean,0.7773106049992387,0.7849807743477599,0.016784693445709726,20,2500,45,0.8128437079656996,False
openai-gpt-oss-120b,7,ratio_min,0.7583502000665314,0.7487339596275757,0.007615541060328123,20,2500,45,0.7621101027455517,False
qwen-qwen-2.5-7b-instruct,1,ratio_max,0.49399902388206013,0.5451897677500394,0.04127275891864321,20,2500,46,0.6162781875063086,False
qwen-qwen-2.5-7b-instruct,1,ratio_mean,0.49399902388206013,0.5451897677500394,0.04127275891864321,20,2500,46,0.6162781875063086,False
qwen-qwen-2.5-7b-instruct,1,ratio_min,0.49399902388206013,0.5451897677500394,0.04127275891864321,20,2500,46,0.6162781875063086,False
qwen-qwen-2.5-7b-instruct,2,ratio_max,0.5722266766475632,0.6422719144666957,0.042801888039485106,20,2500,46,0.7160417839554758,False
qwen-qwen-2.5-7b-instruct,2,ratio_mean,0.5423001729553646,0.5966331585075816,0.03056236801412937,20,2500,46,0.6497438885032852,False
qwen-qwen-2.5-7b-instruct,2,ratio_min,0.5181983166547595,0.5528694557406351,0.02517197369594235,20,2500,46,0.5974004542112072,False
qwen-qwen-2.5-7b-instruct,3,ratio_max,0.7291413601278152,0.7068091399198014,0.0420646301808712,20,2500,46,0.7793270594345795,False
qwen-qwen-2.5-7b-instruct,3,ratio_mean,0.635849273785096,0.6381337037265797,0.025446136258214774,20,2500,46,0.6819619702258827,False
qwen-qwen-2.5-7b-instruct,3,ratio_min,0.5566955303249492,0.5694286279411274,0.017628545762937597,20,2500,46,0.5999442113289107,False
qwen-qwen-2.5-7b-instruct,4,ratio_max,0.7690485219315287,0.7538226076536452,0.04127607052314849,20,2500,46,0.8232568542298095,False
qwen-qwen-2.5-7b-instruct,4,ratio_mean,0.6737767845719567,0.6781521162475302,0.02285908076422575,20,2500,46,0.7169570416986684,False
qwen-qwen-2.5-7b-instruct,4,ratio_min,0.6178654531621046,0.6140767047238145,0.01424163610517394,20,2500,46,0.6399596205670385,False
qwen-qwen-2.5-7b-instruct,5,ratio_max,0.7860674318314176,0.791931639124976,0.0401388145089996,20,2500,46,0.8584461189969856,False
qwen-qwen-2.5-7b-instruct,5,ratio_mean,0.7057925279316606,0.7160679474609184,0.020734348045635728,20,2500,46,0.7506830603553297,False
qwen-qwen-2.5-7b-instruct,5,ratio_min,0.6610227272727273,0.6621953632756132,0.01115629353446709,20,2500,46,0.6822707882395382,False
qwen-qwen-2.5-7b-instruct,6,ratio_max,0.8133832848588455,0.8235342141296446,0.03873702114625653,20,2500,46,0.887406056238455,False
qwen-qwen-2.5-7b-instruct,6,ratio_mean,0.741155686921434,0.7531865962413258,0.018730505311632232,20,2500,46,0.7842557633978019,False
qwen-qwen-2.5-7b-instruct,6,ratio_min,0.7145373048004627,0.7152397542895702,0.009116570255813333,20,2500,46,0.7318699071396441,False
qwen-qwen-2.5-7b-instruct,7,ratio_max,0.8536303204319682,0.8495560830594105,0.03695738939646693,20,2500,46,0.9100689753645081,False
qwen-qwen-2.5-7b-instruct,7,ratio_mean,0.7741529402981264,0.784858103018577,0.01713785226426454,20,2500,46,0.8135383945588524,False
qwen-qwen-2.5-7b-instruct,7,ratio_min,0.7390504801785762,0.749013279256777,0.007634914319620331,20,2500,46,0.7623184540347854,False
